container_id,container_name,item_name,grade,image_url,local_image_path,width,height,current_price,sample_draws,occurrences,draw_hits,occurrences_per_draw,draw_hit_rate
cnw,藏匿物(井盖),火药,3,https://playerhub.df.qq.com/playerhub/60004/object/15040010017.png,data/containers/images/loot/3_火药.png,1,2,23955,100,2,2,0.02,0.02
cnw,藏匿物(井盖),纯净水,2,https://playerhub.df.qq.com/playerhub/60004/object/15060080006.png,data/containers/images/loot/2_纯净水.png,1,1,2103,100,2,2,0.02,0.02
cnw,藏匿物(井盖),医用酒精,3,https://playerhub.df.qq.com/playerhub/60004/object/15060010007.png,data/containers/images/loot/3_医用酒精.png,1,1,11428,100,2,2,0.02,0.02
cnw,藏匿物(井盖),医疗无人机,3,https://playerhub.df.qq.com/playerhub/60004/object/15090010041.png,data/containers/images/loot/3_医疗无人机.png,2,2,35205,100,2,2,0.02,0.02
cnw,藏匿物(井盖),继电器,3,https://playerhub.df.qq.com/playerhub/60004/object/15020050008.png,data/containers/images/loot/3_继电器.png,1,1,11521,100,2,2,0.02,0.02
cnw,藏匿物(井盖),可乐,3,https://playerhub.df.qq.com/playerhub/60004/object/15060080011.png,data/containers/images/loot/3_可乐.png,1,1,13748,100,2,2,0.02,0.02
cnw,藏匿物(井盖),当地小报,1,https://playerhub.df.qq.com/playerhub/60004/object/15090910016.png,data/containers/images/loot/1_当地小报.png,2,1,1945,100,2,2,0.02,0.02
cnw,藏匿物(井盖),鳄鱼蛋,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050136.png,data/containers/images/loot/4_鳄鱼蛋.png,1,1,23089,100,2,2,0.02,0.02
cnw,藏匿物(井盖),加密路由器,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050045.png,data/containers/images/loot/4_加密路由器.png,2,2,89528,100,2,2,0.02,0.02
cnw,藏匿物(井盖),燃气罐,3,https://playerhub.df.qq.com/playerhub/60004/object/15020010037.png,data/containers/images/loot/3_燃气罐.png,2,2,23310,100,2,2,0.02,0.02
cnw,藏匿物(井盖),犄角墙饰,4,https://playerhub.df.qq.com/playerhub/60004/object/15080040003.png,data/containers/images/loot/4_犄角墙饰.png,2,1,18508,100,2,2,0.02,0.02
cnw,藏匿物(井盖),LED灯管,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010032.png,data/containers/images/loot/2_LED灯管.png,2,1,3329,100,2,2,0.02,0.02
cnw,藏匿物(井盖),清新橘味能量凝胶,4,https://playerhub.df.qq.com/playerhub/60004/object/15060080008.png,data/containers/images/loot/4_清新橘味能量凝胶.png,1,1,46956,100,2,2,0.02,0.02
cnw,藏匿物(井盖),古老的海盗望远镜,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050011.png,data/containers/images/loot/3_古老的海盗望远镜.png,1,2,11515,100,2,2,0.02,0.02
cnw,藏匿物(井盖),低级燃料,3,https://playerhub.df.qq.com/playerhub/60004/object/15020010034.png,data/containers/images/loot/3_低级燃料.png,1,1,14912,100,2,2,0.02,0.02
cnw,藏匿物(井盖),U盘,3,https://playerhub.df.qq.com/playerhub/60004/object/15070010001.png,data/containers/images/loot/3_U盘.png,1,1,11260,100,2,2,0.02,0.02
cnw,藏匿物(井盖),一包水泥,3,https://playerhub.df.qq.com/playerhub/60004/object/15020010015.png,data/containers/images/loot/3_一包水泥.png,2,3,52972,100,2,2,0.02,0.02
cnw,藏匿物(井盖),小药瓶,2,https://playerhub.df.qq.com/playerhub/60004/object/15060010003.png,data/containers/images/loot/2_小药瓶.png,1,1,2712,100,2,2,0.02,0.02
cnw,藏匿物(井盖),建筑图纸5号,2,https://playerhub.df.qq.com/playerhub/60004/object/15070010009.png,data/containers/images/loot/2_建筑图纸5号.png,2,1,3308,100,2,2,0.02,0.02
cnw,藏匿物(井盖),扑克牌-10,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050046.png,data/containers/images/loot/1_扑克牌-10.png,1,1,910,100,2,2,0.02,0.02
cnw,藏匿物(井盖),建筑图纸1号,2,https://playerhub.df.qq.com/playerhub/60004/object/15070010005.png,data/containers/images/loot/2_建筑图纸1号.png,2,1,3122,100,2,2,0.02,0.02
cnw,藏匿物(井盖),电子干扰器,4,https://playerhub.df.qq.com/playerhub/60004/object/15030040014.png,data/containers/images/loot/4_电子干扰器.png,1,1,13025,100,1,1,0.01,0.01
cnw,藏匿物(井盖),手机电池,2,https://playerhub.df.qq.com/playerhub/60004/object/15030010002.png,data/containers/images/loot/2_手机电池.png,1,1,2272,100,1,1,0.01,0.01
cnw,藏匿物(井盖),电子温度计,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050039.png,data/containers/images/loot/3_电子温度计.png,2,2,18850,100,1,1,0.01,0.01
cnw,藏匿物(井盖),海盗弯刀,4,https://playerhub.df.qq.com/playerhub/60004/object/15080040002.png,data/containers/images/loot/4_海盗弯刀.png,1,1,24682,100,1,1,0.01,0.01
cnw,藏匿物(井盖),苹果,2,https://playerhub.df.qq.com/playerhub/60004/object/15060080001.png,data/containers/images/loot/2_苹果.png,1,1,3203,100,1,1,0.01,0.01
cnw,藏匿物(井盖),黄金饰章,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050018.png,data/containers/images/loot/4_黄金饰章.png,1,2,24820,100,1,1,0.01,0.01
cnw,藏匿物(井盖),内存条,4,https://playerhub.df.qq.com/playerhub/60004/object/15030040006.png,data/containers/images/loot/4_内存条.png,1,1,28356,100,1,1,0.01,0.01
cnw,藏匿物(井盖),听诊器,3,https://playerhub.df.qq.com/playerhub/60004/object/15060010006.png,data/containers/images/loot/3_听诊器.png,1,2,17221,100,1,1,0.01,0.01
cnw,藏匿物(井盖),电容,2,https://playerhub.df.qq.com/playerhub/60004/object/15020050007.png,data/containers/images/loot/2_电容.png,1,1,2639,100,1,1,0.01,0.01
cnw,藏匿物(井盖),注射器,2,https://playerhub.df.qq.com/playerhub/60004/object/15060010010.png,data/containers/images/loot/2_注射器.png,1,1,2134,100,1,1,0.01,0.01
cnw,藏匿物(井盖),木雕烟斗,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050075.png,data/containers/images/loot/3_木雕烟斗.png,2,1,17112,100,1,1,0.01,0.01
cnw,藏匿物(井盖),基础蛋白粉,1,https://playerhub.df.qq.com/playerhub/60004/object/15060080003.png,data/containers/images/loot/1_基础蛋白粉.png,1,1,1012,100,1,1,0.01,0.01
cnw,藏匿物(井盖),建筑图纸4号,2,https://playerhub.df.qq.com/playerhub/60004/object/15070010008.png,data/containers/images/loot/2_建筑图纸4号.png,2,1,4360,100,1,1,0.01,0.01
cnw,藏匿物(井盖),键盘,2,https://playerhub.df.qq.com/playerhub/60004/object/15030010014.png,data/containers/images/loot/2_键盘.png,2,1,3059,100,1,1,0.01,0.01
cnw,藏匿物(井盖),英式袋泡茶,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050074.png,data/containers/images/loot/3_英式袋泡茶.png,1,1,14893,100,1,1,0.01,0.01
cnw,藏匿物(井盖),军用露营灯,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050105.png,data/containers/images/loot/4_军用露营灯.png,1,3,48728,100,1,1,0.01,0.01
cnw,藏匿物(井盖),阿萨拉特色陶瓷,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050017.png,data/containers/images/loot/2_阿萨拉特色陶瓷.png,2,2,6113,100,1,1,0.01,0.01
cnw,藏匿物(井盖),存储卡,3,https://playerhub.df.qq.com/playerhub/60004/object/15070010002.png,data/containers/images/loot/3_存储卡.png,1,1,10361,100,1,1,0.01,0.01
cnw,藏匿物(井盖),香喷喷炒面,3,https://playerhub.df.qq.com/playerhub/60004/object/15060080010.png,data/containers/images/loot/3_香喷喷炒面.png,1,1,8882,100,1,1,0.01,0.01
cnw,藏匿物(井盖),电笔,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010020.png,data/containers/images/loot/2_电笔.png,1,1,2486,100,1,1,0.01,0.01
cnw,藏匿物(井盖),扑克牌-4,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050052.png,data/containers/images/loot/1_扑克牌-4.png,1,1,15004,100,1,1,0.01,0.01
cnw,藏匿物(井盖),私密笔记簿,2,https://playerhub.df.qq.com/playerhub/60004/object/15090910017.png,data/containers/images/loot/2_私密笔记簿.png,1,2,5108,100,1,1,0.01,0.01
cnw,藏匿物(井盖),防水胶布,1,https://playerhub.df.qq.com/playerhub/60004/object/15020010002.png,data/containers/images/loot/1_防水胶布.png,1,1,1077,100,1,1,0.01,0.01
cnw,藏匿物(井盖),扑克牌-5,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050051.png,data/containers/images/loot/1_扑克牌-5.png,1,1,905,100,1,1,0.01,0.01
cnw,藏匿物(井盖),扑克牌-9,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050047.png,data/containers/images/loot/1_扑克牌-9.png,1,1,909,100,1,1,0.01,0.01
cnw,藏匿物(井盖),火柴,1,https://playerhub.df.qq.com/playerhub/60004/object/15010010008.png,data/containers/images/loot/1_火柴.png,1,1,1069,100,1,1,0.01,0.01
cnw,藏匿物(井盖),扑克牌-Q,1,https://playerhub.df.qq.com/playerhub/60004/object/15040010008.png,data/containers/images/loot/1_扑克牌-Q.png,1,1,1662,100,1,1,0.01,0.01
cnw,藏匿物(井盖),三角洲特种部队：黑鹰坠落-战队之刃,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050026.png,data/containers/images/loot/3_三角洲特种部队：黑鹰坠落-战队之刃.png,1,1,11302,100,1,1,0.01,0.01
cnw,藏匿物(井盖),个人信笺,2,https://playerhub.df.qq.com/playerhub/60004/object/15090910023.png,data/containers/images/loot/2_个人信笺.png,2,1,3286,100,1,1,0.01,0.01
cnw,藏匿物(井盖),角磨机,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010021.png,data/containers/images/loot/2_角磨机.png,2,2,4071,100,1,1,0.01,0.01
cnw,藏匿物(井盖),羊角锤,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050085.png,data/containers/images/loot/1_羊角锤.png,2,1,3808,100,1,1,0.01,0.01
cnw,藏匿物(井盖),扑克牌-7,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050049.png,data/containers/images/loot/1_扑克牌-7.png,1,1,907,100,1,1,0.01,0.01
cnw,藏匿物(井盖),电火机,2,https://playerhub.df.qq.com/playerhub/60004/object/15010010013.png,data/containers/images/loot/2_电火机.png,1,1,2668,100,1,1,0.01,0.01
cnw,藏匿物(井盖),阿萨拉新闻周刊,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050020.png,data/containers/images/loot/2_阿萨拉新闻周刊.png,2,2,5818,100,1,1,0.01,0.01
cnw,藏匿物(井盖),燃气喷灯,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050103.png,data/containers/images/loot/4_燃气喷灯.png,1,2,36192,100,1,1,0.01,0.01
cnw,藏匿物(井盖),扑克牌-3,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050053.png,data/containers/images/loot/1_扑克牌-3.png,1,1,903,100,1,1,0.01,0.01
cnw,藏匿物(井盖),轻型户外炉具,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050109.png,data/containers/images/loot/3_轻型户外炉具.png,2,2,23156,100,1,1,0.01,0.01
cnw,藏匿物(井盖),维生素泡腾片,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050073.png,data/containers/images/loot/3_维生素泡腾片.png,1,1,10576,100,1,1,0.01,0.01
cnw,藏匿物(井盖),收音机,4,https://playerhub.df.qq.com/playerhub/60004/object/15030040012.png,data/containers/images/loot/4_收音机.png,2,1,24410,100,1,1,0.01,0.01
cnw,藏匿物(井盖),超高频读卡器,2,https://playerhub.df.qq.com/playerhub/60004/object/15030040011.png,data/containers/images/loot/2_超高频读卡器.png,1,1,2562,100,1,1,0.01,0.01
cnw,藏匿物(井盖),机械破障锤,3,https://playerhub.df.qq.com/playerhub/60004/object/15020010018.png,data/containers/images/loot/3_机械破障锤.png,2,2,38180,100,1,1,0.01,0.01
cnw,藏匿物(井盖),“起舞的女郎”挂饰,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050012.png,data/containers/images/loot/3_“起舞的女郎”挂饰.png,1,2,16492,100,1,1,0.01,0.01
cnw,藏匿物(井盖),布基胶带,1,https://playerhub.df.qq.com/playerhub/60004/object/15020010003.png,data/containers/images/loot/1_布基胶带.png,1,1,1276,100,1,1,0.01,0.01
cnw,藏匿物(井盖),输液工具,2,https://images.kkrb.net/playerhub/60004/object/15060010012.png,data/containers/images/loot/2_输液工具.png,1,1,2746,100,1,1,0.01,0.01
cnw,藏匿物(井盖),太阳能板,3,https://playerhub.df.qq.com/playerhub/60004/object/15030050016.png,data/containers/images/loot/3_太阳能板.png,4,2,33720,100,1,1,0.01,0.01
cnw,藏匿物(井盖),图腾箭矢,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050139.png,data/containers/images/loot/4_图腾箭矢.png,1,1,14792,100,1,1,0.01,0.01
cnw,藏匿物(井盖),腕带,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050194.png,data/containers/images/loot/3_腕带.png,1,1,10395,100,1,1,0.01,0.01
cnw,藏匿物(井盖),风冷散热器,2,https://playerhub.df.qq.com/playerhub/60004/object/15030010018.png,data/containers/images/loot/2_风冷散热器.png,1,1,2721,100,1,1,0.01,0.01
cnw,藏匿物(井盖),三角洲特种部队：刺刀特遣队,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050027.png,data/containers/images/loot/3_三角洲特种部队：刺刀特遣队.png,1,1,11535,100,1,1,0.01,0.01
cnw,藏匿物(井盖),扑克牌-2,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050054.png,data/containers/images/loot/1_扑克牌-2.png,1,1,902,100,1,1,0.01,0.01
cnw,藏匿物(井盖),胡椒瓶,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050081.png,data/containers/images/loot/1_胡椒瓶.png,1,1,1770,100,1,1,0.01,0.01
cnw,藏匿物(井盖),无线便携电钻,3,https://playerhub.df.qq.com/playerhub/60004/object/15020050002.png,data/containers/images/loot/3_无线便携电钻.png,2,1,32705,100,1,1,0.01,0.01
cnw,藏匿物(井盖),人工膝关节,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050114.png,data/containers/images/loot/4_人工膝关节.png,1,2,24434,100,1,1,0.01,0.01
cnw,藏匿物(井盖),离心机,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050117.png,data/containers/images/loot/4_离心机.png,2,2,61164,100,1,1,0.01,0.01
cnw,藏匿物(井盖),扑克牌-J,1,https://playerhub.df.qq.com/playerhub/60004/object/15040010007.png,data/containers/images/loot/1_扑克牌-J.png,1,1,1612,100,1,1,0.01,0.01
cnw,藏匿物(井盖),水平仪,2,https://playerhub.df.qq.com/playerhub/60004/object/15020040004.png,data/containers/images/loot/2_水平仪.png,1,2,4236,100,1,1,0.01,0.01
cnw,藏匿物(井盖),昴星干脆面,1,https://playerhub.df.qq.com/playerhub/60004/object/15060080007.png,data/containers/images/loot/1_昴星干脆面.png,1,1,965,100,1,1,0.01,0.01
cnw,藏匿物(井盖),高出力粉碎钳,4,https://playerhub.df.qq.com/playerhub/60004/object/15020010024.png,data/containers/images/loot/4_高出力粉碎钳.png,1,2,39883,100,1,1,0.01,0.01
cnw,藏匿物(井盖),当地再制咖啡,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050079.png,data/containers/images/loot/2_当地再制咖啡.png,1,1,2853,100,1,1,0.01,0.01
cnw,藏匿物(井盖),锈迹斑斑的海盗铜币,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050007.png,data/containers/images/loot/2_锈迹斑斑的海盗铜币.png,1,1,2686,100,1,1,0.01,0.01
cnw,藏匿物(井盖),油漆刷,1,https://playerhub.df.qq.com/playerhub/60004/object/15020010004.png,data/containers/images/loot/1_油漆刷.png,1,1,1368,100,1,1,0.01,0.01
cnw,藏匿物(井盖),扑克牌-8,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050048.png,data/containers/images/loot/1_扑克牌-8.png,1,1,908,100,1,1,0.01,0.01
nw,鸟窝,情报文件,3,https://playerhub.df.qq.com/playerhub/60004/object/15070050003.png,data/containers/images/loot/3_情报文件.png,1,2,16045,100,9,9,0.09,0.09
nw,鸟窝,医用酒精,3,https://playerhub.df.qq.com/playerhub/60004/object/15060010007.png,data/containers/images/loot/3_医用酒精.png,1,1,11428,100,8,8,0.08,0.08
nw,鸟窝,无糖缓释能量棒,2,https://playerhub.df.qq.com/playerhub/60004/object/15060080004.png,data/containers/images/loot/2_无糖缓释能量棒.png,1,1,2027,100,7,7,0.07,0.07
nw,鸟窝,继电器,3,https://playerhub.df.qq.com/playerhub/60004/object/15020050008.png,data/containers/images/loot/3_继电器.png,1,1,11521,100,7,7,0.07,0.07
nw,鸟窝,高出力粉碎钳,4,https://playerhub.df.qq.com/playerhub/60004/object/15020010024.png,data/containers/images/loot/4_高出力粉碎钳.png,1,2,39883,100,7,7,0.07,0.07
nw,鸟窝,喷漆,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010030.png,data/containers/images/loot/2_喷漆.png,1,2,3739,100,6,6,0.06,0.06
nw,鸟窝,非洲鼓,2,https://playerhub.df.qq.com/playerhub/60004/object/15080010003.png,data/containers/images/loot/2_非洲鼓.png,1,2,4276,100,6,6,0.06,0.06
nw,鸟窝,盐溶液,2,https://playerhub.df.qq.com/playerhub/60004/object/15060010001.png,data/containers/images/loot/2_盐溶液.png,1,1,2363,100,5,5,0.05,0.05
nw,鸟窝,军情录音,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050096.png,data/containers/images/loot/3_军情录音.png,1,3,103795,100,5,5,0.05,0.05
nw,鸟窝,电动爆破锤,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010007.png,data/containers/images/loot/2_电动爆破锤.png,2,1,4198,100,5,5,0.05,0.05
nw,鸟窝,额温枪,3,https://playerhub.df.qq.com/playerhub/60004/object/15060010004.png,data/containers/images/loot/3_额温枪.png,1,1,11561,100,5,5,0.05,0.05
nw,鸟窝,建筑图纸4号,2,https://playerhub.df.qq.com/playerhub/60004/object/15070010008.png,data/containers/images/loot/2_建筑图纸4号.png,2,1,4360,100,5,5,0.05,0.05
nw,鸟窝,血压仪,4,https://playerhub.df.qq.com/playerhub/60004/object/15060040002.png,data/containers/images/loot/4_血压仪.png,2,2,46491,100,5,5,0.05,0.05
nw,鸟窝,苹果,2,https://playerhub.df.qq.com/playerhub/60004/object/15060080001.png,data/containers/images/loot/2_苹果.png,1,1,3203,100,5,5,0.05,0.05
nw,鸟窝,阿萨拉特色陶瓷,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050017.png,data/containers/images/loot/2_阿萨拉特色陶瓷.png,2,2,6113,100,4,4,0.04,0.04
nw,鸟窝,古怪的海盗银币,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050008.png,data/containers/images/loot/3_古怪的海盗银币.png,1,1,11555,100,4,4,0.04,0.04
nw,鸟窝,小药瓶,2,https://playerhub.df.qq.com/playerhub/60004/object/15060010003.png,data/containers/images/loot/2_小药瓶.png,1,1,2712,100,4,4,0.04,0.04
nw,鸟窝,枪械零件,3,https://playerhub.df.qq.com/playerhub/60004/object/15040010021.png,data/containers/images/loot/3_枪械零件.png,2,1,17654,100,4,4,0.04,0.04
nw,鸟窝,英式袋泡茶,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050074.png,data/containers/images/loot/3_英式袋泡茶.png,1,1,14893,100,4,4,0.04,0.04
nw,鸟窝,电源,2,https://playerhub.df.qq.com/playerhub/60004/object/15030010011.png,data/containers/images/loot/2_电源.png,2,2,5991,100,4,4,0.04,0.04
nw,鸟窝,签章联运单,2,https://playerhub.df.qq.com/playerhub/60004/object/15090910022.png,data/containers/images/loot/2_签章联运单.png,2,1,4625,100,4,4,0.04,0.04
nw,鸟窝,当地再制咖啡,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050079.png,data/containers/images/loot/2_当地再制咖啡.png,1,1,2853,100,4,4,0.04,0.04
nw,鸟窝,迷你氢电池,2,https://playerhub.df.qq.com/playerhub/60004/object/15010010015.png,data/containers/images/loot/2_迷你氢电池.png,1,1,2562,100,4,4,0.04,0.04
nw,鸟窝,古老的海盗望远镜,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050011.png,data/containers/images/loot/3_古老的海盗望远镜.png,1,2,11515,100,4,3,0.04,0.03
nw,鸟窝,资料：商业文件,3,https://playerhub.df.qq.com/playerhub/60004/object/15070040002.png,data/containers/images/loot/3_资料：商业文件.png,1,1,7561,100,4,4,0.04,0.04
nw,鸟窝,“起舞的女郎”挂饰,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050012.png,data/containers/images/loot/3_“起舞的女郎”挂饰.png,1,2,16492,100,3,3,0.03,0.03
nw,鸟窝,输液工具,2,https://images.kkrb.net/playerhub/60004/object/15060010012.png,data/containers/images/loot/2_输液工具.png,1,1,2746,100,3,3,0.03,0.03
nw,鸟窝,生津柠檬茶,4,https://playerhub.df.qq.com/playerhub/60004/object/15060080005.png,data/containers/images/loot/4_生津柠檬茶.png,1,1,19189,100,3,3,0.03,0.03
nw,鸟窝,残缺的档案,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050181.png,data/containers/images/loot/4_残缺的档案.png,1,2,78440,100,3,3,0.03,0.03
nw,鸟窝,犄角墙饰,4,https://playerhub.df.qq.com/playerhub/60004/object/15080040003.png,data/containers/images/loot/4_犄角墙饰.png,2,1,18508,100,3,3,0.03,0.03
nw,鸟窝,手机电池,2,https://playerhub.df.qq.com/playerhub/60004/object/15030010002.png,data/containers/images/loot/2_手机电池.png,1,1,2272,100,3,3,0.03,0.03
nw,鸟窝,糖三角,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050076.png,data/containers/images/loot/3_糖三角.png,1,1,12558,100,3,3,0.03,0.03
nw,鸟窝,阿萨拉时尚周刊,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050021.png,data/containers/images/loot/3_阿萨拉时尚周刊.png,2,2,17853,100,3,3,0.03,0.03
nw,鸟窝,非洲木雕,2,https://playerhub.df.qq.com/playerhub/60004/object/15080040005.png,data/containers/images/loot/2_非洲木雕.png,1,2,4366,100,3,3,0.03,0.03
nw,鸟窝,可乐,3,https://playerhub.df.qq.com/playerhub/60004/object/15060080011.png,data/containers/images/loot/3_可乐.png,1,1,13748,100,3,3,0.03,0.03
nw,鸟窝,转换插座,3,https://playerhub.df.qq.com/playerhub/60004/object/15040010022.png,data/containers/images/loot/3_转换插座.png,1,1,12607,100,3,3,0.03,0.03
nw,鸟窝,军用移动电源,3,https://playerhub.df.qq.com/playerhub/60004/object/15030010001.png,data/containers/images/loot/3_军用移动电源.png,1,1,9016,100,3,3,0.03,0.03
nw,鸟窝,强力胶,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050080.png,data/containers/images/loot/2_强力胶.png,1,1,2938,100,3,3,0.03,0.03
nw,鸟窝,古老的斯芬克斯像,2,https://playerhub.df.qq.com/playerhub/60004/object/15040010003.png,data/containers/images/loot/2_古老的斯芬克斯像.png,2,2,5058,100,3,3,0.03,0.03
nw,鸟窝,建筑图纸1号,2,https://playerhub.df.qq.com/playerhub/60004/object/15070010005.png,data/containers/images/loot/2_建筑图纸1号.png,2,1,3122,100,3,3,0.03,0.03
nw,鸟窝,袋装咖啡豆,2,https://images.kkrb.net/playerhub/60004/object/15080050078.png,data/containers/images/loot/2_袋装咖啡豆.png,1,2,5598,100,3,3,0.03,0.03
nw,鸟窝,压力计,2,https://playerhub.df.qq.com/playerhub/60004/object/15020040003.png,data/containers/images/loot/2_压力计.png,1,2,4124,100,3,3,0.03,0.03
nw,鸟窝,收音机,4,https://playerhub.df.qq.com/playerhub/60004/object/15030040012.png,data/containers/images/loot/4_收音机.png,2,1,24410,100,3,3,0.03,0.03
nw,鸟窝,私密笔记簿,2,https://playerhub.df.qq.com/playerhub/60004/object/15090910017.png,data/containers/images/loot/2_私密笔记簿.png,1,2,5108,100,3,3,0.03,0.03
nw,鸟窝,摄像头,3,https://playerhub.df.qq.com/playerhub/60004/object/15030040002.png,data/containers/images/loot/3_摄像头.png,1,1,12853,100,2,2,0.02,0.02
nw,鸟窝,资料：军事情报,4,https://playerhub.df.qq.com/playerhub/60004/object/15070050002.png,data/containers/images/loot/4_资料：军事情报.png,1,1,12692,100,2,2,0.02,0.02
nw,鸟窝,间谍笔,4,https://playerhub.df.qq.com/playerhub/60004/object/15040010015.png,data/containers/images/loot/4_间谍笔.png,1,1,21331,100,2,2,0.02,0.02
nw,鸟窝,阿萨拉娱乐月刊,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050022.png,data/containers/images/loot/2_阿萨拉娱乐月刊.png,2,2,5205,100,2,2,0.02,0.02
nw,鸟窝,黄金饰章,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050018.png,data/containers/images/loot/4_黄金饰章.png,1,2,24820,100,2,2,0.02,0.02
nw,鸟窝,初级子弹生产零件,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050023.png,data/containers/images/loot/3_初级子弹生产零件.png,1,2,23758,100,2,2,0.02,0.02
nw,鸟窝,三角洲特种部队：黑鹰坠落-战队之刃,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050026.png,data/containers/images/loot/3_三角洲特种部队：黑鹰坠落-战队之刃.png,1,1,11302,100,2,2,0.02,0.02
nw,鸟窝,波纹软管,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010026.png,data/containers/images/loot/2_波纹软管.png,1,1,2373,100,2,2,0.02,0.02
nw,鸟窝,芳纶纤维,3,https://images.kkrb.net/playerhub/60004/object/15020040002.png,data/containers/images/loot/3_芳纶纤维.png,2,1,24595,100,2,2,0.02,0.02
nw,鸟窝,一桶油漆,3,https://playerhub.df.qq.com/playerhub/60004/object/15020010016.png,data/containers/images/loot/3_一桶油漆.png,2,2,27369,100,2,2,0.02,0.02
nw,鸟窝,电子温度计,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050039.png,data/containers/images/loot/3_电子温度计.png,2,2,18850,100,2,2,0.02,0.02
nw,鸟窝,便携液压扳手,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010017.png,data/containers/images/loot/2_便携液压扳手.png,1,1,2258,100,2,2,0.02,0.02
nw,鸟窝,后妃耳环,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050001.png,data/containers/images/loot/4_后妃耳环.png,1,1,14226,100,2,2,0.02,0.02
nw,鸟窝,存储卡,3,https://playerhub.df.qq.com/playerhub/60004/object/15070010002.png,data/containers/images/loot/3_存储卡.png,1,1,10361,100,2,2,0.02,0.02
nw,鸟窝,纯净水,2,https://playerhub.df.qq.com/playerhub/60004/object/15060080006.png,data/containers/images/loot/2_纯净水.png,1,1,2103,100,2,2,0.02,0.02
nw,鸟窝,印刷电路板,2,https://playerhub.df.qq.com/playerhub/60004/object/15030010013.png,data/containers/images/loot/2_印刷电路板.png,1,1,2596,100,2,2,0.02,0.02
nw,鸟窝,扑克牌-7,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050049.png,data/containers/images/loot/1_扑克牌-7.png,1,1,907,100,2,2,0.02,0.02
nw,鸟窝,角磨机,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010021.png,data/containers/images/loot/2_角磨机.png,2,2,4071,100,2,2,0.02,0.02
nw,鸟窝,LED灯管,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010032.png,data/containers/images/loot/2_LED灯管.png,2,1,3329,100,2,2,0.02,0.02
nw,鸟窝,海盗弯刀,4,https://playerhub.df.qq.com/playerhub/60004/object/15080040002.png,data/containers/images/loot/4_海盗弯刀.png,1,1,24682,100,2,2,0.02,0.02
